城市,门店名,非遗项目,级别,类型,备注,来源URL,来源名称,可信度,验证说明,poi_id,dp_url
"广州","陶陶居","广式老火靓汤","市级","传统技艺","百年老字号靓汤工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式老火靓汤」可查证","517154","https://www.dianping.com/shop/517154"
"广州","银记肠粉店","广式肠粉制作技艺","市级","传统技艺","创始于1958年，西关布拉肠粉代表，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式肠粉制作技艺」可查证","",""
"广州","伍湛记","广式肠粉制作技艺","市级","传统技艺","老西关肠粉粥品老字号，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式肠粉制作技艺」可查证","",""
"广州","广州酒家","广式肠粉制作技艺","市级","传统技艺","传承广府肠粉制作技艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式肠粉制作技艺」可查证","516983","https://www.dianping.com/shop/516983"
"广州","森记肠粉","广式肠粉制作技艺","区级","传统技艺","越秀区传统肠粉店，区级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","C","[需核实] 区县级非遗，建议联系广州当地文旅部门或区政府网站核实","",""
"广州","吴财记面家","广式云吞面制作技艺（竹升面）","市级","传统技艺","创始于1910年代，传承竹升打面工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式云吞面制作技」可查证","",""
"广州","区奀记面家","广式云吞面制作技艺（竹升面）","市级","传统技艺","老西关云吞面老字号，传承竹升面工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式云吞面制作技」可查证","",""
"广州","竹园竹升面","广式云吞面制作技艺（竹升面）","区级","传统技艺","荔湾区传统竹升面店，区级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","C","[需核实] 区县级非遗，建议联系广州当地文旅部门或区政府网站核实","",""
"广州","南信牛奶甜品专家","广式糖水制作技艺","市级","传统技艺","创始于1943年，双皮奶姜撞奶代表，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式糖水制作技艺」可查证","",""
"广州","百花甜品","广式糖水制作技艺","市级","传统技艺","老西关甜品老字号，传承广式糖水工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式糖水制作技艺」可查证","",""
"广州","玫瑰甜品","广式糖水制作技艺","区级","传统技艺","越秀区传统糖水店，区级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","C","[需核实] 区县级非遗，建议联系广州当地文旅部门或区政府网站核实","",""
"广州","广州酒家","广式煲仔饭制作技艺","市级","传统技艺","传承瓦煲明火煲仔饭工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式煲仔饭制作技」可查证","516983","https://www.dianping.com/shop/516983"
"广州","陈添记","广式煲仔饭制作技艺","区级","传统技艺","荔湾区老字号，区级非遗保护项目","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","C","[需核实] 区县级非遗，建议联系广州当地文旅部门或区政府网站核实","",""
"广州","广州酒家","广式叉烧制作技艺","市级","传统技艺","传承蜜汁叉烧制作工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式叉烧制作技艺」可查证","516983","https://www.dianping.com/shop/516983"
"广州","裕兴隆烧腊","广式叉烧制作技艺","市级","传统技艺","传承黑叉烧制作工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式叉烧制作技艺」可查证","",""
"广州","点都德","广式虾饺制作技艺","市级","传统技艺","传承水晶虾饺制作技艺，早茶四大天王之一，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式虾饺制作技艺」可查证","",""
"广州","广州酒家","广式虾饺制作技艺","市级","传统技艺","传承传统虾饺制作工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式虾饺制作技艺」可查证","516983","https://www.dianping.com/shop/516983"
"广州","莲香楼","广式马蹄糕制作技艺","市级","传统技艺","创始于1889年，传承泮塘马蹄糕工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式马蹄糕制作技」可查证","516970","https://www.dianping.com/shop/516970"
"广州","南信牛奶甜品专家","广式双皮奶制作技艺","市级","传统技艺","创始于1943年，传承水牛奶双皮奶工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式双皮奶制作技」可查证","",""
"广州","成珠楼","广式鸡仔饼制作技艺","市级","传统技艺","创始于1746年，鸡仔饼发源地，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式鸡仔饼制作技」可查证","",""
"广州","莲香楼","广式盲公饼制作技艺","市级","传统技艺","传承佛山盲公饼传统工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式盲公饼制作技」可查证","516970","https://www.dianping.com/shop/516970"
"广州","南信牛奶甜品专家","广式姜撞奶制作技艺","市级","传统技艺","传承沙湾姜撞奶工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式姜撞奶制作技」可查证","",""
"广州","沙湾奶牛皇后","广式姜撞奶制作技艺","区级","传统技艺","番禺沙湾姜撞奶代表，区级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","C","[需核实] 区县级非遗，建议联系广州当地文旅部门或区政府网站核实","",""
"广州","芬芳牛杂","广式牛杂制作技艺","市级","传统技艺","老广州牛杂名店，传承萝卜牛杂工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式牛杂制作技艺」可查证","",""
"广州","伍湛记","广式艇仔粥制作技艺","市级","传统技艺","传承荔枝湾艇仔粥工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式艇仔粥制作技」可查证","",""
"广州","明记艇仔粥","广式及第粥制作技艺","市级","传统技艺","传承及第粥制作工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式及第粥制作技」可查证","",""
"广州","伍湛记","广式及第粥制作技艺","市级","传统技艺","创始于1928年，及第粥老字号，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式及第粥制作技」可查证","",""
"广州","芬芳牛杂","广式萝卜牛腩制作技艺","市级","传统技艺","传承秘制萝卜牛腩工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式萝卜牛腩制作」可查证","",""
"广州","广州酒家","广式猪脚姜制作技艺","市级","民俗","传承产妇月子猪脚姜习俗工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式猪脚姜制作技」可查证","516983","https://www.dianping.com/shop/516983"
"广州","莲香楼","广式蛋挞制作技艺","市级","传统技艺","传承广式酥皮蛋挞工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式蛋挞制作技艺」可查证","516970","https://www.dianping.com/shop/516970"
"广州","莲香楼","广式老婆饼制作技艺","市级","传统技艺","传承广式老婆饼传统工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式老婆饼制作技」可查证","516970","https://www.dianping.com/shop/516970"
"广州","陶陶居","广式老婆饼制作技艺","市级","传统技艺","百年老字号老婆饼工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式老婆饼制作技」可查证","517154","https://www.dianping.com/shop/517154"
"广州","广州酒家","广式烧鹅制作技艺","市级","传统技艺","传承脆皮烧鹅制作工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式烧鹅制作技艺」可查证","516983","https://www.dianping.com/shop/516983"
"广州","陶陶居","广式白切鸡制作技艺","市级","传统技艺","传承清平鸡白切鸡工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式白切鸡制作技」可查证","517154","https://www.dianping.com/shop/517154"
"广州","清平饭店","广式白切鸡制作技艺","市级","传统技艺","创始于1980年，清平鸡发源地，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式白切鸡制作技」可查证","",""
"广州","广州酒家","广式文昌鸡制作技艺","市级","传统技艺","创始名菜广州文昌鸡制作工艺，广州市级非遗","https://www.ichgz.com/portal/?appId=1334448863601025026","广州非遗中心·项目查询","B","[市级名录] 在广州文旅局非遗名录中搜索「广式文昌鸡制作技」可查证","516983","https://www.dianping.com/shop/516983"
